key,value
43044,43044
26753,26753
42318,42318
45138,45138
31736,31736
48575,48575
35861,35861
41453,41453
39101,39101
33471,33471
3635,3635
44437,44437
49990,49990
36242,36242
35174,35174
40797,40797
42833,42833
49623,49623
48895,48895
45574,45574
47292,47292
41784,41784
47597,47597
47260,47260
31142,31142
32319,32319
42923,42923
50565,50565
45129,45129
33181,33181
41431,41431
36336,36336
45299,45299
43679,43679
48067,48067
36145,36145
32253,32253
16948,16948
38127,38127
33010,33010
36161,36161
38544,38544
48265,48265
45856,45856
44836,44836
45349,45349
19586,19586
8786,8786
10639,10639
39712,39712
31880,31880
32771,32771
45965,45965
12632,12632
4464,4464
32684,32684
8342,8342
48621,48621
19836,19836
41982,41982
37825,37825
34016,34016
19939,19939
36366,36366
38371,38371
33371,33371
31003,31003
33646,33646
45692,45692
39743,39743
31236,31236
10984,10984
43135,43135
46018,46018
43920,43920
32950,32950
49446,49446
40395,40395
15740,15740
47503,47503
40949,40949
46949,46949
37377,37377
37888,37888
32100,32100
29493,29493
42473,42473
688,688
33811,33811
45859,45859
36680,36680
49609,49609
42162,42162
40487,40487
36139,36139
50497,50497
42344,42344
47763,47763
49365,49365
42471,42471
19460,19460
42942,42942
10111,10111
34803,34803
39141,39141
36529,36529
36843,36843
47756,47756
36521,36521
34149,34149
36291,36291
45405,45405
45985,45985
31434,31434
38103,38103
40403,40403
50974,50974
18975,18975
40726,40726
42514,42514
44473,44473
41022,41022
31686,31686
45604,45604
51115,51115
9459,9459
46338,46338
35837,35837
35224,35224
32374,32374
19897,19897
32110,32110
46874,46874
44765,44765
3629,3629
37088,37088
3034,3034
1136,1136
46023,46023
46807,46807
39929,39929
44392,44392
17882,17882
33098,33098
47453,47453
48118,48118
43858,43858
34666,34666
40428,40428
4968,4968
18135,18135
36247,36247
34277,34277
36097,36097
40973,40973
46870,46870
29652,29652
45672,45672
46699,46699
31492,31492
42494,42494
35116,35116
21203,21203
18817,18817
50031,50031
34135,34135
10129,10129
17444,17444
33883,33883
1441,1441
35509,35509
43745,43745
30837,30837
49437,49437
49912,49912
37165,37165
46585,46585
34810,34810
14128,14128
8168,8168
30585,30585
33413,33413
45840,45840
49903,49903
31333,31333
33594,33594
43574,43574
43136,43136
26370,26370
38118,38118
7111,7111
31258,31258
47978,47978
34346,34346
41201,41201
48920,48920
2757,2757
50956,50956
36138,36138
34782,34782
44686,44686
34810,34810
32300,32300
46891,46891
20958,20958
33466,33466
34342,34342
46274,46274
31615,31615
45303,45303
31977,31977
3229,3229
39097,39097
45523,45523
36833,36833
37400,37400
35039,35039
51039,51039
31224,31224
33654,33654
34992,34992
30704,30704
31790,31790
43268,43268
48269,48269
33824,33824
12585,12585
50756,50756
13640,13640
39782,39782
34371,34371
4683,4683
37492,37492
36499,36499
47886,47886
39881,39881
42848,42848
30837,30837
43256,43256
2974,2974
6571,6571
3586,3586
45741,45741
35105,35105
41796,41796
12661,12661
47514,47514
37320,37320
7930,7930
33091,33091
37151,37151
18677,18677
48195,48195
5792,5792
7568,7568
26141,26141
47790,47790
21374,21374
3773,3773
18768,18768
48690,48690
38378,38378
42501,42501
37381,37381
36137,36137
43766,43766
16879,16879
33718,33718
37018,37018
33635,33635
33321,33321
34239,34239
47556,47556
44405,44405
34007,34007
22064,22064
3960,3960
44532,44532
32747,32747
44750,44750
40137,40137
44678,44678
30435,30435
39301,39301
12242,12242
47367,47367
33380,33380
40316,40316
23196,23196
43637,43637
27290,27290
33317,33317
37720,37720
37876,37876
13428,13428
33575,33575
36318,36318
38893,38893
41722,41722
47762,47762
43702,43702
2525,2525
36801,36801
43987,43987
41221,41221
41113,41113
50753,50753
50994,50994
22882,22882
43800,43800
23967,23967
43179,43179
7373,7373
527,527
48947,48947
43284,43284
41273,41273
43304,43304
33131,33131
17205,17205
48545,48545
1886,1886
41762,41762
12143,12143
43717,43717
32063,32063
3530,3530
35893,35893
50033,50033
45832,45832
35066,35066
41748,41748
39064,39064
40759,40759
46264,46264
39996,39996
35478,35478
40679,40679
3605,3605
33540,33540
36067,36067
45740,45740
50916,50916
46193,46193
44509,44509
50516,50516
7894,7894
36794,36794
39817,39817
40098,40098
35708,35708
48381,48381
31419,31419
35918,35918
35172,35172
39357,39357
47318,47318
41968,41968
39898,39898
33558,33558
4895,4895
36453,36453
32782,32782
28123,28123
28901,28901
48749,48749
8172,8172
32303,32303
30784,30784
38439,38439
42344,42344
49116,49116
35723,35723
32820,32820
28652,28652
31516,31516
36253,36253
31615,31615
24766,24766
41780,41780
32259,32259
39267,39267
40125,40125
35099,35099
40190,40190
12513,12513
32302,32302
47236,47236
11002,11002
48986,48986
37248,37248
21557,21557
33738,33738
40560,40560
47889,47889
43281,43281
45612,45612
49244,49244
11051,11051
50621,50621
31242,31242
3996,3996
40747,40747
39656,39656
32211,32211
50545,50545
43175,43175
48131,48131
3227,3227
46457,46457
47773,47773
46657,46657
43722,43722
34162,34162
33908,33908
45544,45544
50629,50629
45943,45943
46757,46757
18660,18660
35339,35339
31969,31969
28883,28883
41186,41186
39114,39114
9009,9009
38722,38722
43989,43989
42452,42452
33094,33094
44159,44159
43888,43888
38297,38297
46044,46044
43236,43236
33373,33373
43768,43768
2484,2484
49132,49132
48367,48367
51081,51081
36749,36749
44435,44435
25064,25064
40773,40773
20496,20496
29892,29892
48352,48352
20365,20365
33414,33414
44210,44210
50784,50784
42386,42386
46451,46451
20909,20909
44029,44029
22006,22006
41392,41392
41790,41790
46720,46720
47452,47452
35746,35746
40258,40258
42591,42591
45156,45156
42016,42016
40086,40086
31486,31486
23730,23730
14927,14927
8274,8274
44827,44827
34029,34029
42772,42772
19693,19693
8555,8555
41253,41253
36464,36464
46177,46177
48176,48176
10301,10301
41113,41113
4980,4980
44828,44828
43396,43396
47920,47920
7851,7851
42031,42031
11164,11164
33944,33944
46165,46165
35688,35688
38018,38018
45471,45471
43686,43686
8823,8823
36493,36493
36125,36125
21578,21578
46084,46084
37792,37792
35886,35886
47163,47163
32669,32669
48491,48491
36882,36882
14426,14426
31989,31989
32073,32073
13117,13117
49903,49903
48000,48000
42309,42309
36254,36254
32270,32270
47743,47743
45368,45368
42863,42863
49407,49407
49375,49375
41114,41114
47757,47757
47080,47080
33386,33386
40491,40491
32998,32998
47947,47947
33314,33314
35242,35242
31502,31502
35539,35539
45363,45363
37435,37435
31485,31485
37268,37268
35970,35970
38169,38169
45606,45606
35873,35873
38203,38203
39590,39590
31391,31391
50139,50139
31467,31467
50962,50962
9490,9490
31111,31111
41032,41032
38070,38070
14360,14360
44844,44844
45740,45740
46800,46800
41901,41901
5656,5656
36364,36364
44262,44262
22876,22876
32067,32067
48290,48290
37106,37106
37877,37877
49750,49750
44211,44211
39092,39092
48890,48890
33005,33005
31296,31296
43255,43255
4792,4792
15933,15933
38043,38043
35009,35009
32561,32561
16605,16605
37292,37292
31207,31207
45454,45454
37847,37847
36860,36860
46125,46125
1551,1551
33471,33471
41250,41250
32953,32953
17929,17929
35818,35818
42414,42414
43044,43044
35310,35310
50172,50172
32733,32733
42591,42591
31346,31346
34095,34095
4965,4965
33137,33137
41233,41233
14265,14265
47634,47634
35929,35929
10783,10783
31605,31605
43488,43488
44354,44354
45415,45415
26074,26074
45870,45870
43237,43237
38385,38385
44535,44535
34442,34442
50232,50232
38326,38326
7391,7391
49989,49989
15576,15576
50314,50314
42347,42347
37725,37725
15882,15882
42135,42135
36625,36625
46408,46408
38864,38864
40456,40456
33077,33077
39063,39063
39426,39426
37262,37262
13111,13111
39533,39533
47922,47922
44713,44713
16237,16237
44776,44776
43649,43649
48060,48060
42423,42423
23758,23758
39287,39287
3830,3830
31995,31995
35722,35722
45939,45939
42220,42220
31701,31701
36119,36119
18050,18050
45191,45191
25955,25955
8864,8864
37462,37462
2433,2433
47314,47314
8802,8802
50997,50997
48198,48198
36320,36320
39162,39162
48243,48243
37314,37314
37407,37407
50819,50819
41468,41468
34248,34248
16301,16301
44368,44368
34977,34977
36022,36022
49365,49365
44955,44955
32732,32732
44708,44708
44824,44824
48960,48960
45657,45657
32216,32216
25784,25784
45705,45705
44702,44702
32327,32327
40435,40435
40414,40414
26049,26049
35420,35420
48560,48560
27873,27873
37101,37101
45277,45277
20078,20078
37438,37438
37860,37860
34111,34111
46445,46445
44619,44619
38334,38334
31602,31602
29018,29018
41494,41494
39073,39073
21106,21106
49158,49158
21759,21759
32321,32321
11875,11875
47481,47481
43096,43096
50038,50038
42717,42717
45800,45800
32664,32664
32044,32044
42363,42363
2408,2408
44531,44531
41340,41340
6772,6772
29237,29237
43840,43840
46347,46347
37070,37070
38469,38469
49967,49967
38621,38621
36869,36869
33979,33979
22075,22075
43280,43280
35695,35695
48162,48162
12644,12644
46926,46926
45052,45052
25404,25404
34551,34551
38958,38958
36358,36358
51125,51125
45178,45178
9210,9210
7590,7590
36547,36547
50790,50790
43258,43258
46595,46595
49210,49210
30937,30937
35724,35724
27064,27064
48464,48464
41878,41878
35101,35101
40590,40590
46554,46554
33620,33620
42931,42931
34546,34546
44413,44413
32646,32646
49480,49480
44238,44238
25159,25159
44666,44666
8695,8695
16138,16138
40502,40502
43692,43692
39155,39155
42910,42910
31994,31994
27957,27957
46438,46438
38577,38577
51167,51167
44417,44417
16705,16705
30975,30975
16877,16877
10997,10997
47469,47469
45421,45421
33502,33502
38480,38480
37852,37852
38686,38686
31495,31495
31434,31434
51165,51165
10409,10409
44246,44246
37263,37263
39107,39107
44087,44087
41325,41325
41496,41496
45136,45136
31076,31076
33327,33327
46868,46868
41574,41574
34898,34898
30154,30154
45032,45032
38581,38581
38558,38558
4185,4185
11104,11104
31255,31255
30798,30798
30935,30935
39772,39772
34527,34527
36058,36058
44526,44526
37823,37823
44511,44511
34419,34419
24391,24391
34157,34157
44211,44211
42128,42128
49548,49548
6092,6092
37404,37404
48781,48781
42936,42936
36766,36766
34303,34303
28077,28077
31963,31963
35445,35445
26440,26440
18696,18696
38765,38765
39028,39028
39868,39868
49514,49514
18341,18341
3594,3594
33914,33914
36170,36170
48593,48593
40552,40552
41496,41496
49382,49382
30262,30262
37369,37369
40804,40804
32181,32181
36994,36994
46225,46225
33871,33871
49545,49545
43535,43535
23942,23942
33243,33243
51035,51035
35331,35331
31299,31299
45882,45882
40495,40495
41959,41959
29318,29318
40808,40808
47315,47315
38420,38420
25199,25199
6282,6282
31704,31704
50007,50007
37782,37782
33112,33112
37303,37303
48105,48105
30784,30784
39770,39770
10308,10308
46520,46520
50042,50042
49477,49477
40332,40332
49796,49796
45378,45378
46956,46956
34288,34288
45219,45219
45542,45542
43764,43764
41621,41621
42357,42357
45338,45338
35236,35236
32341,32341
17907,17907
38784,38784
42080,42080
33137,33137
41570,41570
34857,34857
49408,49408
43570,43570
48353,48353
47711,47711
36045,36045
20493,20493
35697,35697
36348,36348
44709,44709
46763,46763
38012,38012
43037,43037
18039,18039
40103,40103
3225,3225
21441,21441
35567,35567
35570,35570
35430,35430
45356,45356
36718,36718
40216,40216
1604,1604
31125,31125
17992,17992
2259,2259
32936,32936
25161,25161
38691,38691
40959,40959
41510,41510
14218,14218
24175,24175
33660,33660
47245,47245
40698,40698
39491,39491
38891,38891
44680,44680
40964,40964
36077,36077
2445,2445
44068,44068
49731,49731
43433,43433
38668,38668
31705,31705
45033,45033
44512,44512
47399,47399
43504,43504
36021,36021
13314,13314
36147,36147
33953,33953
47612,47612
19318,19318
36543,36543
5640,5640
38296,38296
15696,15696
43424,43424
47226,47226
47899,47899
39647,39647
2155,2155
43003,43003
18770,18770
33547,33547
35300,35300
33871,33871
50779,50779
30755,30755
50783,50783
40393,40393
27426,27426
31579,31579
31797,31797
15969,15969
40845,40845
47745,47745
41568,41568
17248,17248
38345,38345
9897,9897
16002,16002
24027,24027
31847,31847
6575,6575
38596,38596
37165,37165
35665,35665
38423,38423
40514,40514
46689,46689
37151,37151
19940,19940
34439,34439
34922,34922
46764,46764
37653,37653
3637,3637
33536,33536
34856,34856
44091,44091
23686,23686
41121,41121
33802,33802
17298,17298
49889,49889
41340,41340
51,51
44449,44449
48854,48854
49856,49856
40702,40702
31294,31294
36262,36262
42108,42108
33532,33532
45481,45481
20600,20600
33706,33706
49473,49473
42454,42454
34623,34623
50004,50004
6884,6884
32777,32777
33018,33018
50709,50709
48578,48578
43677,43677
44549,44549
27520,27520
38698,38698
36236,36236
40328,40328
36777,36777
36202,36202
39381,39381
994,994
42907,42907
6163,6163
10404,10404
50124,50124
49270,49270
28269,28269
36370,36370
47227,47227
35712,35712
39590,39590
45713,45713
50125,50125
43373,43373
47668,47668
48464,48464
31851,31851
45008,45008
30627,30627
37750,37750
47072,47072
49456,49456
40813,40813
41432,41432
39563,39563
47137,47137
47685,47685
50071,50071
30892,30892
20358,20358
47925,47925
42176,42176
42225,42225
48857,48857
16238,16238
38645,38645
1385,1385
9061,9061
34697,34697
49647,49647
45067,45067
48528,48528
36383,36383
30362,30362
24332,24332
35713,35713
33747,33747
48174,48174
39754,39754
10948,10948
34078,34078
32987,32987
41257,41257
44671,44671
27939,27939
23499,23499
8637,8637
34139,34139
35158,35158
27930,27930
193,193
34933,34933
40963,40963
49913,49913
46138,46138
46967,46967
46535,46535
32913,32913
48042,48042
25025,25025
39014,39014
48021,48021
3471,3471
37347,37347
33980,33980
41385,41385
45520,45520
30754,30754
49534,49534
26302,26302
49522,49522
34346,34346
43597,43597
45921,45921
19962,19962
40921,40921
44345,44345
17067,17067
30857,30857
35546,35546
48369,48369
47652,47652
15308,15308
39118,39118
2093,2093
5036,5036
37795,37795
32001,32001
46205,46205
30757,30757
35300,35300
26102,26102
32523,32523
39929,39929
47893,47893
20471,20471
19742,19742
34179,34179
50508,50508
34283,34283
3185,3185
44609,44609
44316,44316
44134,44134
43311,43311
39664,39664
43848,43848
33594,33594
22446,22446
46302,46302
36740,36740
11569,11569
39271,39271
44626,44626
44004,44004
43584,43584
33746,33746
46456,46456
35142,35142
24349,24349
37454,37454
47927,47927
32384,32384
44708,44708
48780,48780
40407,40407
34845,34845
47395,47395
35174,35174
10840,10840
38146,38146
43863,43863
46330,46330
33720,33720
38957,38957
49860,49860
45911,45911
48329,48329
22088,22088
33161,33161
22405,22405
40428,40428
24973,24973
43841,43841
49616,49616
40746,40746
34849,34849
39341,39341
40143,40143
40324,40324
49037,49037
47064,47064
7946,7946
42057,42057
37291,37291
31462,31462
47616,47616
32980,32980
4642,4642
20823,20823
42588,42588
46213,46213
38097,38097
32572,32572
16360,16360
48444,48444
46491,46491
34779,34779
40076,40076
40442,40442
17009,17009
45218,45218
33700,33700
38774,38774
44342,44342
50612,50612
43020,43020
38961,38961
45203,45203
24579,24579
30872,30872
46240,46240
50863,50863
34223,34223
43220,43220
49643,49643
48428,48428
19471,19471
50150,50150
34297,34297
39110,39110
614,614
44214,44214
31858,31858
46698,46698
5789,5789
46511,46511
616,616
50984,50984
932,932
35659,35659
31956,31956
33691,33691
47517,47517
35564,35564
44999,44999
46049,46049
45677,45677
37124,37124
39993,39993
33577,33577
35416,35416
24075,24075
35609,35609
33775,33775
34831,34831
51185,51185
37383,37383
44098,44098
35872,35872
14455,14455
50935,50935
34523,34523
33525,33525
34580,34580
39325,39325
21043,21043
8790,8790
41491,41491
38238,38238
47146,47146
51013,51013
46004,46004
36100,36100
41204,41204
43418,43418
33807,33807
45748,45748
42809,42809
36981,36981
40726,40726
34443,34443
45059,45059
12273,12273
41076,41076
45427,45427
31748,31748
45143,45143
37530,37530
48247,48247
43186,43186
47470,47470
16870,16870
45083,45083
44771,44771
35933,35933
41988,41988
35965,35965
39320,39320
44846,44846
2999,2999
46569,46569
38513,38513
42068,42068
43645,43645
50557,50557
32693,32693
30910,30910
22300,22300
49632,49632
41102,41102
43445,43445
15220,15220
36581,36581
42190,42190
30348,30348
31085,31085
37669,37669
7484,7484
33975,33975
23244,23244
10922,10922
50854,50854
38890,38890
42726,42726
11959,11959
37697,37697
47690,47690
42803,42803
22353,22353
43323,43323
31428,31428
45518,45518
42455,42455
47242,47242
4347,4347
23241,23241
46875,46875
43252,43252
42481,42481
32193,32193
25524,25524
42201,42201
50213,50213
31981,31981
43731,43731
9541,9541
46780,46780
50720,50720
14517,14517
45447,45447
4603,4603
35118,35118
31665,31665
36989,36989
36360,36360
805,805
39351,39351
38424,38424
33693,33693
33767,33767
38690,38690
23909,23909
49164,49164
39040,39040
235,235
30922,30922
49333,49333
44309,44309
35002,35002
50906,50906
33279,33279
17072,17072
42690,42690
35990,35990
19794,19794
33182,33182
11685,11685
48301,48301
43587,43587
51169,51169
41065,41065
4503,4503
41111,41111
26047,26047
6068,6068
19404,19404
43247,43247
46885,46885
44327,44327
37256,37256
35540,35540
39511,39511
12499,12499
46615,46615
26658,26658
46698,46698
27897,27897
14022,14022
31626,31626
38405,38405
36986,36986
38597,38597
34908,34908
33526,33526
39899,39899
41982,41982
34326,34326
27461,27461
49022,49022
36022,36022
50102,50102
50700,50700
32435,32435
42903,42903
6468,6468
16772,16772
44806,44806
28886,28886
44220,44220
35894,35894
48982,48982
32976,32976
31706,31706
34314,34314
42731,42731
38462,38462
31344,31344
31113,31113
20517,20517
39555,39555
50231,50231
37097,37097
44525,44525
50606,50606
49677,49677
33331,33331
46198,46198
46346,46346
46551,46551
43358,43358
50281,50281
49555,49555
32614,32614
39991,39991
45243,45243
40810,40810
48631,48631
49990,49990
31900,31900
46563,46563
6949,6949
13272,13272
40818,40818
49171,49171
31615,31615
43239,43239
48488,48488
41658,41658
24415,24415
16636,16636
43048,43048
39568,39568
46325,46325
38390,38390
10296,10296
39246,39246
48393,48393
37087,37087
33634,33634
37918,37918
44016,44016
36453,36453
48081,48081
46064,46064
41926,41926
41639,41639
43589,43589
42487,42487
30938,30938
17670,17670
3878,3878
41300,41300
46604,46604
32226,32226
50105,50105
17234,17234
4203,4203
38629,38629
36180,36180
42075,42075
39674,39674
32110,32110
19915,19915
22875,22875
35288,35288
45007,45007
46243,46243
49358,49358
42532,42532
6820,6820
32288,32288
3007,3007
49794,49794
31791,31791
49434,49434
39065,39065
34541,34541
47707,47707
37167,37167
10956,10956
47220,47220
31574,31574
13308,13308
31389,31389
27715,27715
32203,32203
43773,43773
45051,45051
37808,37808
41021,41021
33611,33611
48261,48261
36816,36816
48742,48742
41276,41276
49858,49858
33054,33054
39658,39658
12174,12174
7415,7415
50404,50404
38726,38726
35164,35164
12004,12004
42133,42133
45386,45386
40406,40406
47924,47924
44466,44466
50713,50713
21638,21638
50404,50404
25888,25888
41555,41555
48894,48894
35038,35038
47812,47812
30018,30018
33654,33654
38369,38369
31279,31279
30787,30787
32086,32086
42710,42710
39446,39446
25353,25353
34433,34433
22679,22679
44756,44756
49842,49842
44264,44264
33987,33987
41697,41697
48335,48335
35241,35241
37090,37090
6166,6166
31373,31373
43520,43520
41269,41269
26945,26945
19075,19075
31659,31659
39821,39821
34036,34036
40018,40018
42233,42233
40144,40144
40761,40761
16964,16964
25240,25240
39829,39829
50971,50971
40182,40182
51059,51059
32801,32801
474,474
25717,25717
30872,30872
31461,31461
47156,47156
32019,32019
45970,45970
32297,32297
35185,35185
17518,17518
39693,39693
46364,46364
42980,42980
40388,40388
14990,14990
47025,47025
43016,43016
18329,18329
49008,49008
49458,49458
36470,36470
18457,18457
7812,7812
40590,40590
42374,42374
35932,35932
46674,46674
7875,7875
46488,46488
2508,2508
8397,8397
40108,40108
31212,31212
35889,35889
36874,36874
2613,2613
35313,35313
48557,48557
44147,44147
47203,47203
34990,34990
46315,46315
47700,47700
35603,35603
15196,15196
44358,44358
42899,42899
36294,36294
37008,37008
4952,4952
30445,30445
46646,46646
34006,34006
41754,41754
43923,43923
46972,46972
50023,50023
47861,47861
21408,21408
32955,32955
49007,49007
19972,19972
18700,18700
37495,37495
8106,8106
41047,41047
45326,45326
40939,40939
19828,19828
18074,18074
33479,33479
30161,30161
38708,38708
20686,20686
34084,34084
24636,24636
407,407
35257,35257
46852,46852
30615,30615
39070,39070
49959,49959
41524,41524
2756,2756
18739,18739
48142,48142
28519,28519
42024,42024
48026,48026
44885,44885
37528,37528
31478,31478
40095,40095
20946,20946
27407,27407
35264,35264
31135,31135
43805,43805
39000,39000
39472,39472
13289,13289
43485,43485
27117,27117
44625,44625
38326,38326
38448,38448
40470,40470
49623,49623
43914,43914
4095,4095
43083,43083
43346,43346
41001,41001
45757,45757
43074,43074
15266,15266
36848,36848
49632,49632
42164,42164
8031,8031
43772,43772
45297,45297
44458,44458
23056,23056
31868,31868
50643,50643
11018,11018
47005,47005
50439,50439
21918,21918
32326,32326
24769,24769
47875,47875
49895,49895
48458,48458
41441,41441
360,360
38448,38448
49159,49159
43499,43499
32339,32339
2279,2279
45363,45363
39804,39804
47687,47687
45784,45784
50153,50153
50433,50433
34511,34511
50049,50049
2355,2355
43799,43799
40118,40118
45410,45410
34368,34368
46142,46142
50743,50743
45601,45601
32502,32502
23775,23775
40724,40724
49947,49947
50853,50853
41226,41226
45930,45930
34488,34488
47082,47082
45141,45141
42773,42773
38586,38586
27751,27751
40406,40406
44001,44001
31401,31401
37887,37887
37690,37690
27040,27040
50494,50494
21368,21368
39951,39951
40390,40390
35331,35331
49531,49531
36629,36629
33504,33504
41495,41495
35682,35682
3362,3362
40999,40999
753,753
30512,30512
21794,21794
6285,6285
40415,40415
38676,38676
47694,47694
39271,39271
26687,26687
15231,15231
30788,30788
35873,35873
39730,39730
45489,45489
3641,3641
49710,49710
46510,46510
29142,29142
36377,36377
44553,44553
51014,51014
30147,30147
48031,48031
46980,46980
15708,15708
39464,39464
41881,41881
37597,37597
42562,42562
23317,23317
39947,39947
13719,13719
1073,1073
43648,43648
38446,38446
31922,31922
27390,27390
40857,40857
50860,50860
49029,49029
46590,46590
21163,21163
38237,38237
41597,41597
50069,50069
43667,43667
36516,36516
32024,32024
44376,44376
30766,30766
44915,44915
11772,11772
42244,42244
35577,35577
36633,36633
44418,44418
41787,41787
44345,44345
12729,12729
10599,10599
33777,33777
25960,25960
40921,40921
41332,41332
40326,40326
37479,37479
36777,36777
50469,50469
45566,45566
47896,47896
41215,41215
33272,33272
3358,3358
19488,19488
39801,39801
39262,39262
49966,49966
33497,33497
26341,26341
19473,19473
47198,47198
44245,44245
6144,6144
35742,35742
42961,42961
3986,3986
42649,42649
38379,38379
36098,36098
36460,36460
44622,44622
40103,40103
34773,34773
39885,39885
35597,35597
41674,41674
45593,45593
31888,31888
25854,25854
37616,37616
46584,46584
42600,42600
33833,33833
44299,44299
6023,6023
43966,43966
50308,50308
1001,1001
32620,32620
36722,36722
47616,47616
33785,33785
39233,39233
51071,51071
45067,45067
31785,31785
41448,41448
34451,34451
44951,44951
40786,40786
50100,50100
8517,8517
41954,41954
40459,40459
33262,33262
43764,43764
25235,25235
45921,45921
48206,48206
48669,48669
47764,47764
41492,41492
32009,32009
24818,24818
11480,11480
8183,8183
46979,46979
39472,39472
14970,14970
46898,46898
45715,45715
9849,9849
18323,18323
46975,46975
20864,20864
42188,42188
4711,4711
1312,1312
50776,50776
8713,8713
10754,10754
30794,30794
42300,42300
46778,46778
35762,35762
49141,49141
17632,17632
42251,42251
37783,37783
40149,40149
48766,48766
1977,1977
50705,50705
32633,32633
47199,47199
36063,36063
44893,44893
48234,48234
31571,31571
5222,5222
31723,31723
32921,32921
17755,17755
47857,47857
48128,48128
50497,50497
20374,20374
43143,43143
36203,36203
48171,48171
11970,11970
35386,35386
36423,36423
38442,38442
31872,31872
11167,11167
49156,49156
50082,50082
49880,49880
35724,35724
36815,36815
49147,49147
13353,13353
39996,39996
47847,47847
33553,33553
4229,4229
49497,49497
34077,34077
2294,2294
35448,35448
30794,30794
38028,38028
46648,46648
34932,34932
32957,32957
47423,47423
25800,25800
37264,37264
40413,40413
14506,14506
33277,33277
826,826
44680,44680
37865,37865
50500,50500
43120,43120
37468,37468
39577,39577
38101,38101
39955,39955
51144,51144
1691,1691
40111,40111
48484,48484
32815,32815
35151,35151
48000,48000
25271,25271
46583,46583
36308,36308
33260,33260
42489,42489
33705,33705
37477,37477
50229,50229
48006,48006
49542,49542
29743,29743
116,116
37744,37744
27039,27039
47099,47099
38504,38504
40519,40519
50699,50699
28359,28359
45603,45603
1261,1261
39573,39573
30986,30986
42959,42959
33573,33573
36568,36568
31015,31015
38742,38742
46847,46847
44982,44982
33024,33024
50603,50603
5311,5311
48986,48986
43661,43661
48446,48446
43178,43178
40601,40601
41537,41537
36359,36359
42163,42163
39730,39730
47070,47070
41469,41469
42143,42143
39272,39272
19492,19492
32799,32799
40898,40898
45698,45698
29075,29075
44832,44832
38025,38025
46601,46601
35458,35458
32222,32222
44801,44801
41080,41080
31245,31245
51084,51084
34255,34255
46387,46387
31231,31231
48314,48314
10995,10995
28178,28178
31928,31928
38016,38016
30463,30463
46597,46597
47374,47374
15116,15116
34954,34954
34757,34757
45913,45913
21789,21789
35893,35893
30141,30141
40207,40207
45895,45895
13513,13513
44041,44041
43987,43987
19548,19548
16495,16495
46021,46021
33306,33306
11516,11516
46672,46672
31717,31717
42026,42026
4207,4207
45976,45976
37226,37226
32678,32678
49563,49563
36331,36331
48837,48837
47444,47444
25095,25095
34897,34897
44486,44486
5987,5987
38229,38229
49662,49662
32181,32181
34345,34345
6343,6343
47860,47860
37981,37981
41665,41665
45722,45722
39367,39367
35384,35384
42528,42528
20406,20406
44276,44276
43059,43059
37961,37961
51051,51051
43220,43220
43965,43965
38790,38790
50566,50566
44744,44744
43206,43206
36099,36099
20553,20553
32458,32458
40644,40644
28156,28156
1288,1288
32956,32956
36406,36406
37833,37833
34546,34546
42761,42761
49026,49026
42026,42026
9931,9931
10996,10996
34461,34461
39599,39599
19598,19598
44979,44979
47162,47162
30490,30490
37760,37760
36278,36278
41011,41011
34239,34239
34432,34432
44652,44652
31482,31482
34421,34421
207,207
34698,34698
40666,40666
44734,44734
41722,41722
45304,45304
32300,32300
16880,16880
18908,18908
42071,42071
49427,49427
33093,33093
37250,37250
41892,41892
43312,43312
33457,33457
41460,41460
50858,50858
31771,31771
31919,31919
1651,1651
38033,38033
31702,31702
33471,33471
36540,36540
49442,49442
47629,47629
40847,40847
42275,42275
50640,50640
36349,36349
39615,39615
43471,43471
11662,11662
44622,44622
25478,25478
21848,21848
35772,35772
40655,40655
36358,36358
43138,43138
7801,7801
39777,39777
2391,2391
35976,35976
22887,22887
26512,26512
44891,44891
33654,33654
45547,45547
47614,47614
43918,43918
33390,33390
23667,23667
45944,45944
35434,35434
47489,47489
36038,36038
48482,48482
34934,34934
46698,46698
40646,40646
40330,40330
32522,32522
42277,42277
21562,21562
33489,33489
37333,37333
49204,49204
39445,39445
32347,32347
48916,48916
35554,35554
12519,12519
31995,31995
9576,9576
49557,49557
22941,22941
37176,37176
33196,33196
35134,35134
7855,7855
42390,42390
27502,27502
43918,43918
50534,50534
45297,45297
34516,34516
12797,12797
41340,41340
50803,50803
41484,41484
41081,41081
3141,3141
33468,33468
46744,46744
34115,34115
14068,14068
37324,37324
42787,42787
39510,39510
43499,43499
35321,35321
33981,33981
21705,21705
45260,45260
13329,13329
35553,35553
49966,49966
43843,43843
37025,37025
50320,50320
34953,34953
44019,44019
45578,45578
39380,39380
31472,31472
50921,50921
48696,48696
44490,44490
41991,41991
46085,46085
34285,34285
48418,48418
9941,9941
28582,28582
5443,5443
36454,36454
33324,33324
41493,41493
46527,46527
21225,21225
33655,33655
14388,14388
5890,5890
43200,43200
41567,41567
47968,47968
30939,30939
34590,34590
15247,15247
20362,20362
34699,34699
41604,41604
33431,33431
39654,39654
35024,35024
49323,49323
7792,7792
34217,34217
13042,13042
7836,7836
23956,23956
23000,23000
12392,12392
34082,34082
37573,37573
44576,44576
47014,47014
42222,42222
48425,48425
47672,47672
39026,39026
35140,35140
31907,31907
42073,42073
33275,33275
47016,47016
